OBJECTID,GEOMETRIKVALITET,LED_ID,LEDNAMN,BESKRIVNING,LEDMARKERING,LEDTYP,LEDKATEGORI,STATLIGLED,STATLIGLED_ID,SKYDDATOMRADE,SKYDDATOMRADE_ID,LEDLANGD,SHAPE.LEN,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
12351794,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,0.410689121204515,59.6889521,13.8877354,https://www.openstreetmap.org/?mlat=59.6889521&mlon=13.8877354#map=18/59.6889521/13.8877354,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6889521,13.8877354););out center;"
12351793,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,3.54268917720476,59.6889577,13.8877259,https://www.openstreetmap.org/?mlat=59.6889577&mlon=13.8877259#map=18/59.6889577/13.8877259,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6889577,13.8877259););out center;"
12351792,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,5603.27699703245,59.7141314,13.8760636,https://www.openstreetmap.org/?mlat=59.7141314&mlon=13.8760636#map=18/59.7141314/13.8760636,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.7141314,13.8760636););out center;"
12351791,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,1342.5919397877,59.6832309,13.8867862,https://www.openstreetmap.org/?mlat=59.6832309&mlon=13.8867862#map=18/59.6832309/13.8867862,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6832309,13.8867862););out center;"
12351790,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,0.191215326566348,59.6775721,13.8834095,https://www.openstreetmap.org/?mlat=59.6775721&mlon=13.8834095#map=18/59.6775721/13.8834095,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6775721,13.8834095););out center;"
12351789,>20-50 meter,30467770,Västerrudsleden,"Vandringsled mellan Ångsågen och Malmtorget som går långa sträckor längs med Alsterns stränder och genom partier med gammal skog. 3,5 km av leden går utmed allmän väg. Nordväst om Alstern passerar leden delar av det stora dynfältsområdet. Vissa partier kan klassas som svåra pga. branta backar.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,15874,0.111580016131922,59.6775711,13.8834092,https://www.openstreetmap.org/?mlat=59.6775711&mlon=13.8834092#map=18/59.6775711/13.8834092,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6775711,13.8834092););out center;"
12356016,>20-50 meter,30467806,Steglaslingan,"Led som utgår från Stegelviken. Kort, lättgången och trevlig vandringsled som följer åsar på sandheden. Leden passerar bland annat flygsanddyn och flera kolbottnar.",Gul markering på stolpar och träd ,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,2213,2211.59021611116,59.6455743,13.9571948,https://www.openstreetmap.org/?mlat=59.6455743&mlon=13.9571948#map=18/59.6455743/13.9571948,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6455743,13.9571948););out center;"
12355992,>20-50 meter,30467806,Steglaslingan,"Led som utgår från Stegelviken. Kort, lättgången och trevlig vandringsled som följer åsar på sandheden. Leden passerar bland annat flygsanddyn och flera kolbottnar.",Gul markering på stolpar och träd ,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,2213,0.932570453102606,59.646084,13.9507129,https://www.openstreetmap.org/?mlat=59.646084&mlon=13.9507129#map=18/59.646084/13.9507129,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.646084,13.9507129););out center;"
12355961,>20-50 meter,30467830,Mangenbadsleden,"Led som förbinder Mangenbaden med Brattforsleden vid Ångsågen. Leden är ganska varierad och har flera fina partier, till exempel längs sjön Mangen, förbi kulturreservatet på Hällebergshöjden och vid Klingertjärn.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,5254,5253.69480653148,59.6237683,13.9119513,https://www.openstreetmap.org/?mlat=59.6237683&mlon=13.9119513#map=18/59.6237683/13.9119513,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6237683,13.9119513););out center;"
12347623,>20-50 meter,30467833,Ormtjärnsleden,"Är en avstickare från Brattforsleden som mäter ca 2,5 km enkel väg från startpunkten vid norra Kittelfältet. Leden går genom väldigt fin kuperad terräng, spännande brandområden och utmed sjön Alstern.",Orange markering på stolpar och träd,Vandringsled,Barmarksled,,,Brattforsheden (2002222),2002222,2537,2536.78568865431,59.6605781,13.9347193,https://www.openstreetmap.org/?mlat=59.6605781&mlon=13.9347193#map=18/59.6605781/13.9347193,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,59.6605781,13.9347193););out center;"
12349045,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,731.431642584954,58.768377,11.1526746,https://www.openstreetmap.org/?mlat=58.768377&mlon=11.1526746#map=18/58.768377/11.1526746,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.768377,11.1526746););out center;"
12349044,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,661.945551315285,58.7598943,11.1677042,https://www.openstreetmap.org/?mlat=58.7598943&mlon=11.1677042#map=18/58.7598943/11.1677042,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7598943,11.1677042););out center;"
12349043,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,137.260363086864,58.7613044,11.1607755,https://www.openstreetmap.org/?mlat=58.7613044&mlon=11.1607755#map=18/58.7613044/11.1607755,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7613044,11.1607755););out center;"
12349042,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,581.172412326206,58.763236,11.1573751,https://www.openstreetmap.org/?mlat=58.763236&mlon=11.1573751#map=18/58.763236/11.1573751,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.763236,11.1573751););out center;"
12349041,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,1061.67782708501,58.7754453,11.1472724,https://www.openstreetmap.org/?mlat=58.7754453&mlon=11.1472724#map=18/58.7754453/11.1472724,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7754453,11.1472724););out center;"
12349040,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,181.459844254929,58.7941609,11.1463996,https://www.openstreetmap.org/?mlat=58.7941609&mlon=11.1463996#map=18/58.7941609/11.1463996,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7941609,11.1463996););out center;"
12351037,>20-50 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,542.172330482278,58.7603816,11.1744514,https://www.openstreetmap.org/?mlat=58.7603816&mlon=11.1744514#map=18/58.7603816/11.1744514,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7603816,11.1744514););out center;"
12346181,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,37.0438131795311,58.7937048,11.1451689,https://www.openstreetmap.org/?mlat=58.7937048&mlon=11.1451689#map=18/58.7937048/11.1451689,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7937048,11.1451689););out center;"
12349633,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,265.683627407286,58.7571637,11.1738672,https://www.openstreetmap.org/?mlat=58.7571637&mlon=11.1738672#map=18/58.7571637/11.1738672,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7571637,11.1738672););out center;"
12349632,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,247.117678344704,58.79279,11.1449264,https://www.openstreetmap.org/?mlat=58.79279&mlon=11.1449264#map=18/58.79279/11.1449264,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.79279,11.1449264););out center;"
12349631,<= 20 meter,30468015,Väg Trossö-Kalvö-Lindö,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,6057,1609.77999439163,58.7865357,11.142446,https://www.openstreetmap.org/?mlat=58.7865357&mlon=11.142446#map=18/58.7865357/11.142446,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7865357,11.142446););out center;"
12355041,<= 20 meter,30468016,Stigen till Blomsterängen,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,2062,157.282436296777,58.7915663,11.1505936,https://www.openstreetmap.org/?mlat=58.7915663&mlon=11.1505936#map=18/58.7915663/11.1505936,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7915663,11.1505936););out center;"
12355040,<= 20 meter,30468016,Stigen till Blomsterängen,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,2062,223.202009972172,58.7894856,11.1523815,https://www.openstreetmap.org/?mlat=58.7894856&mlon=11.1523815#map=18/58.7894856/11.1523815,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7894856,11.1523815););out center;"
12355039,<= 20 meter,30468016,Stigen till Blomsterängen,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,2062,270.998985999293,58.7913652,11.1472596,https://www.openstreetmap.org/?mlat=58.7913652&mlon=11.1472596#map=18/58.7913652/11.1472596,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7913652,11.1472596););out center;"
12355038,<= 20 meter,30468016,Stigen till Blomsterängen,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,2062,90.0793910032032,58.7888732,11.1508861,https://www.openstreetmap.org/?mlat=58.7888732&mlon=11.1508861#map=18/58.7888732/11.1508861,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7888732,11.1508861););out center;"
12355037,<= 20 meter,30468016,Stigen till Blomsterängen,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,2062,1320.43114819779,58.7903771,11.153821,https://www.openstreetmap.org/?mlat=58.7903771&mlon=11.153821#map=18/58.7903771/11.153821,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7903771,11.153821););out center;"
12355042,<= 20 meter,30468017,,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,754,221.628245730692,58.7695419,11.1472001,https://www.openstreetmap.org/?mlat=58.7695419&mlon=11.1472001#map=18/58.7695419/11.1472001,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7695419,11.1472001););out center;"
12355090,<= 20 meter,30468017,,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,754,46.7680153921249,58.7692523,11.1451906,https://www.openstreetmap.org/?mlat=58.7692523&mlon=11.1451906#map=18/58.7692523/11.1451906,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7692523,11.1451906););out center;"
12355089,<= 20 meter,30468017,,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,754,106.396381609996,58.7663289,11.1485328,https://www.openstreetmap.org/?mlat=58.7663289&mlon=11.1485328#map=18/58.7663289/11.1485328,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7663289,11.1485328););out center;"
12355088,<= 20 meter,30468017,,,,Vandringsled,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,754,379.07083574,58.7671723,11.1459611,https://www.openstreetmap.org/?mlat=58.7671723&mlon=11.1459611#map=18/58.7671723/11.1459611,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7671723,11.1459611););out center;"
12355092,<= 20 meter,30468018,Stig nordväst från Kalvö by,,,Naturstig,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,1034,253.605851871512,58.7741011,11.1398903,https://www.openstreetmap.org/?mlat=58.7741011&mlon=11.1398903#map=18/58.7741011/11.1398903,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7741011,11.1398903););out center;"
12355091,<= 20 meter,30468018,Stig nordväst från Kalvö by,,,Naturstig,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,1034,218.81256044563,58.7731999,11.1426906,https://www.openstreetmap.org/?mlat=58.7731999&mlon=11.1426906#map=18/58.7731999/11.1426906,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7731999,11.1426906););out center;"
12355095,<= 20 meter,30468018,Stig nordväst från Kalvö by,,,Naturstig,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,1034,360.937935198421,58.7733356,11.1381283,https://www.openstreetmap.org/?mlat=58.7733356&mlon=11.1381283#map=18/58.7733356/11.1381283,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7733356,11.1381283););out center;"
12355093,<= 20 meter,30468018,Stig nordväst från Kalvö by,,,Naturstig,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,1034,113.241506414761,58.7722099,11.1430531,https://www.openstreetmap.org/?mlat=58.7722099&mlon=11.1430531#map=18/58.7722099/11.1430531,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7722099,11.1430531););out center;"
12353672,<= 20 meter,30468018,Stig nordväst från Kalvö by,,,Naturstig,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,1034,87.40156114496,58.7724767,11.1445898,https://www.openstreetmap.org/?mlat=58.7724767&mlon=11.1445898#map=18/58.7724767/11.1445898,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7724767,11.1445898););out center;"
12355595,>20-50 meter,30468150,Stig från Kalvö Hamn och västerut,,,Naturstig,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,922,264.468990203764,58.7697799,11.1367815,https://www.openstreetmap.org/?mlat=58.7697799&mlon=11.1367815#map=18/58.7697799/11.1367815,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7697799,11.1367815););out center;"
12355594,>20-50 meter,30468150,Stig från Kalvö Hamn och västerut,,,Naturstig,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,922,372.283639702657,58.7693434,11.1419447,https://www.openstreetmap.org/?mlat=58.7693434&mlon=11.1419447#map=18/58.7693434/11.1419447,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7693434,11.1419447););out center;"
12355593,>20-50 meter,30468150,Stig från Kalvö Hamn och västerut,,,Naturstig,Barmarksled,,,Trossö-Kalvö-Lindö (2000717),2000717,922,285.103110190611,58.7691172,11.1366186,https://www.openstreetmap.org/?mlat=58.7691172&mlon=11.1366186#map=18/58.7691172/11.1366186,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,58.7691172,11.1366186););out center;"
12355074,<= 20 meter,30468259,,,"Orange prick, blåvita vägvisare",Vandringsled,Barmarksled,,,Skuleskogen (2000931),2000931,8716,8715.6514111445,63.1054238,18.4985052,https://www.openstreetmap.org/?mlat=63.1054238&mlon=18.4985052#map=18/63.1054238/18.4985052,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1054238,18.4985052););out center;"
12344689,<= 20 meter,30468261,Ävdalen,,Blå,Vandringsled,Barmarksled,,,Skuleskogen (2000931),2000931,3814,3813.95318246881,63.0992337,18.4617655,https://www.openstreetmap.org/?mlat=63.0992337&mlon=18.4617655#map=18/63.0992337/18.4617655,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0992337,18.4617655););out center;"
12355075,<= 20 meter,30468274,Stampberget,,Blå,Vandringsled,Barmarksled,,,Skuleskogen (2000931),2000931,2405,2404.70729935029,63.1049757,18.4783495,https://www.openstreetmap.org/?mlat=63.1049757&mlon=18.4783495#map=18/63.1049757/18.4783495,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1049757,18.4783495););out center;"
12346735,<= 20 meter,30468276,Nylandsruten,,Blå,Vandringsled,Barmarksled,,,Skuleskogen (2000931),2000931,1302,967.637239472216,63.1175498,18.4323829,https://www.openstreetmap.org/?mlat=63.1175498&mlon=18.4323829#map=18/63.1175498/18.4323829,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1175498,18.4323829););out center;"
